date,origin,destination,class,demand,avg_ticket_price,competitor_prices,revenue
4/9/2024,JFK,SYD,Business,20,2039.62,"{'Emirates': 2118.91, 'Qatar Airways': 2215.24, 'Turkish Airlines': 1808.46}",40792.38
4/9/2024,JFK,SYD,First,3,4946.27,"{'Emirates': 4485.78, 'Qatar Airways': 5564.96, 'Turkish Airlines': 4218.77}",14838.81
4/9/2024,JFK,BKK,Economy,64,540.4,"{'Emirates': 518.26, 'Qatar Airways': 476.07, 'Turkish Airlines': 535.29}",34585.7
4/9/2024,JFK,BKK,Business,21,2042,"{'Emirates': 1963.21, 'Qatar Airways': 1760.36, 'Turkish Airlines': 2238.69}",42882.08
4/9/2024,JFK,BKK,First,0,4817.23,"{'Emirates': 4541.19, 'Qatar Airways': 5267.45, 'Turkish Airlines': 5194.01}",0
4/9/2024,DEL,LHR,Economy,73,479.29,"{'Emirates': 424.05, 'Qatar Airways': 412.94, 'Turkish Airlines': 455.32}",34987.94
4/9/2024,DEL,LHR,Business,17,2134.94,"{'Emirates': 2066.83, 'Qatar Airways': 2205.43, 'Turkish Airlines': 2003.75}",36293.91
4/9/2024,DEL,LHR,First,2,4950.85,"{'Emirates': 4290.98, 'Qatar Airways': 4572.24, 'Turkish Airlines': 5222.68}",9901.71
4/9/2024,DEL,JFK,Economy,89,430.81,"{'Emirates': 371.59, 'Qatar Airways': 377.92, 'Turkish Airlines': 437.52}",38341.72
4/9/2024,DEL,JFK,Business,24,1936.71,"{'Emirates': 2196.95, 'Qatar Airways': 1774.6, 'Turkish Airlines': 1902.38}",46481.01
4/9/2024,DEL,JFK,First,4,4910.91,"{'Emirates': 4701.36, 'Qatar Airways': 4544.77, 'Turkish Airlines': 5198.2}",19643.63
4/9/2024,DEL,SYD,Economy,70,667.56,"{'Emirates': 762.71, 'Qatar Airways': 635.97, 'Turkish Airlines': 721.81}",46729.27
4/9/2024,DEL,SYD,Business,27,2046.35,"{'Emirates': 2148.64, 'Qatar Airways': 2078.41, 'Turkish Airlines': 2320.15}",55251.49
4/9/2024,DEL,SYD,First,3,4964.87,"{'Emirates': 5621.34, 'Qatar Airways': 4636.62, 'Turkish Airlines': 4626.06}",14894.6
4/9/2024,DEL,BKK,Economy,97,509.95,"{'Emirates': 455.85, 'Qatar Airways': 551.2, 'Turkish Airlines': 488.65}",49465.62
4/9/2024,DEL,BKK,Business,25,2070.94,"{'Emirates': 1792.11, 'Qatar Airways': 1974.97, 'Turkish Airlines': 1956.89}",51773.61
4/9/2024,DEL,BKK,First,5,5157.43,"{'Emirates': 4431.13, 'Qatar Airways': 4750.61, 'Turkish Airlines': 5366.3}",25787.14
4/9/2024,SYD,LHR,Economy,81,367.55,"{'Emirates': 375.9, 'Qatar Airways': 316.76, 'Turkish Airlines': 419.65}",29771.65
4/9/2024,SYD,LHR,Business,24,2016.34,"{'Emirates': 1952.99, 'Qatar Airways': 2235.0, 'Turkish Airlines': 1928.4}",48392.08
4/9/2024,SYD,LHR,First,2,4978.33,"{'Emirates': 4235.71, 'Qatar Airways': 5003.71, 'Turkish Airlines': 5422.25}",9956.65
4/9/2024,SYD,JFK,Economy,64,546.09,"{'Emirates': 517.82, 'Qatar Airways': 588.5, 'Turkish Airlines': 534.34}",34949.97
4/9/2024,SYD,JFK,Business,20,1965.58,"{'Emirates': 2171.29, 'Qatar Airways': 1940.07, 'Turkish Airlines': 2060.96}",39311.54
4/9/2024,SYD,JFK,First,1,4872.9,"{'Emirates': 4658.69, 'Qatar Airways': 5451.27, 'Turkish Airlines': 4939.59}",4872.9
4/9/2024,SYD,DEL,Economy,84,571.83,"{'Emirates': 546.33, 'Qatar Airways': 500.6, 'Turkish Airlines': 655.26}",48033.46
4/9/2024,SYD,DEL,Business,24,2068.41,"{'Emirates': 2138.51, 'Qatar Airways': 2050.36, 'Turkish Airlines': 2369.16}",49641.92
4/9/2024,SYD,DEL,First,8,4904.23,"{'Emirates': 4948.35, 'Qatar Airways': 4832.52, 'Turkish Airlines': 5310.95}",39233.84
4/9/2024,SYD,BKK,Economy,87,516.8,"{'Emirates': 542.94, 'Qatar Airways': 593.06, 'Turkish Airlines': 493.85}",44961.8
4/9/2024,SYD,BKK,Business,25,2069.65,"{'Emirates': 1833.12, 'Qatar Airways': 2372.36, 'Turkish Airlines': 2344.46}",51741.21
4/9/2024,SYD,BKK,First,8,5088.26,"{'Emirates': 5655.26, 'Qatar Airways': 5644.05, 'Turkish Airlines': 5504.29}",40706.06
4/10/2024,AUH,LHR,Economy,74,577.39,"{'Emirates': 542.75, 'Qatar Airways': 569.23, 'Turkish Airlines': 634.62}",42727.03
4/10/2024,AUH,LHR,Business,26,2188.31,"{'Emirates': 2144.66, 'Qatar Airways': 2181.1, 'Turkish Airlines': 2501.22}",56896.16
4/10/2024,AUH,LHR,First,6,4937.84,"{'Emirates': 5546.41, 'Qatar Airways': 4964.02, 'Turkish Airlines': 4198.69}",29627.06
4/10/2024,AUH,JFK,Economy,78,629.37,"{'Emirates': 538.82, 'Qatar Airways': 572.49, 'Turkish Airlines': 565.47}",49090.54
4/10/2024,AUH,JFK,Business,18,2060.58,"{'Emirates': 2135.74, 'Qatar Airways': 2230.98, 'Turkish Airlines': 1877.75}",37090.48
4/10/2024,AUH,JFK,First,6,5029.96,"{'Emirates': 4506.44, 'Qatar Airways': 5502.31, 'Turkish Airlines': 4827.65}",30179.76
4/10/2024,AUH,DEL,Economy,82,387.51,"{'Emirates': 360.6, 'Qatar Airways': 372.63, 'Turkish Airlines': 335.88}",31775.46
4/10/2024,AUH,DEL,Business,14,2042.56,"{'Emirates': 2340.54, 'Qatar Airways': 2337.29, 'Turkish Airlines': 2266.11}",28595.78
4/10/2024,AUH,DEL,First,2,5098.25,"{'Emirates': 5630.64, 'Qatar Airways': 5165.29, 'Turkish Airlines': 5151.2}",10196.5
4/10/2024,AUH,SYD,Economy,73,561.27,"{'Emirates': 601.65, 'Qatar Airways': 534.61, 'Turkish Airlines': 541.7}",40972.61
4/10/2024,AUH,SYD,Business,10,2021.75,"{'Emirates': 2319.11, 'Qatar Airways': 1867.48, 'Turkish Airlines': 2130.68}",20217.45
4/10/2024,AUH,SYD,First,3,5074.26,"{'Emirates': 5825.64, 'Qatar Airways': 5461.09, 'Turkish Airlines': 5052.03}",15222.79
4/10/2024,AUH,BKK,Economy,55,419.84,"{'Emirates': 359.98, 'Qatar Airways': 475.68, 'Turkish Airlines': 425.23}",23091.19
4/10/2024,AUH,BKK,Business,12,1626.81,"{'Emirates': 1863.48, 'Qatar Airways': 1549.72, 'Turkish Airlines': 1453.23}",19521.76
4/10/2024,AUH,BKK,First,1,5097.76,"{'Emirates': 4475.35, 'Qatar Airways': 5715.43, 'Turkish Airlines': 4412.36}",5097.76
4/10/2024,LHR,JFK,Economy,76,438.46,"{'Emirates': 465.36, 'Qatar Airways': 490.53, 'Turkish Airlines': 473.2}",33322.67
4/10/2024,LHR,JFK,Business,14,2020.91,"{'Emirates': 2074.78, 'Qatar Airways': 2225.72, 'Turkish Airlines': 2122.48}",28292.7
4/10/2024,LHR,JFK,First,4,5083.36,"{'Emirates': 4578.93, 'Qatar Airways': 5638.35, 'Turkish Airlines': 5389.06}",20333.43
4/10/2024,LHR,DEL,Economy,104,459.61,"{'Emirates': 391.86, 'Qatar Airways': 512.82, 'Turkish Airlines': 427.69}",47799.2
4/10/2024,LHR,DEL,Business,22,1863.16,"{'Emirates': 1723.54, 'Qatar Airways': 1984.54, 'Turkish Airlines': 1649.45}",40989.55
4/10/2024,LHR,DEL,First,3,4991.66,"{'Emirates': 4615.02, 'Qatar Airways': 4955.0, 'Turkish Airlines': 5023.37}",14974.97
4/10/2024,LHR,SYD,Economy,72,362.15,"{'Emirates': 376.78, 'Qatar Airways': 410.27, 'Turkish Airlines': 390.9}",26074.58
4/10/2024,LHR,SYD,Business,17,2038.97,"{'Emirates': 1910.12, 'Qatar Airways': 2033.71, 'Turkish Airlines': 1916.78}",34662.56
4/10/2024,LHR,SYD,First,3,4931.86,"{'Emirates': 5392.7, 'Qatar Airways': 4306.4, 'Turkish Airlines': 5388.62}",14795.58
4/10/2024,LHR,BKK,Economy,79,445.23,"{'Emirates': 413.08, 'Qatar Airways': 486.88, 'Turkish Airlines': 385.88}",35173.26
4/10/2024,LHR,BKK,Business,19,1967.52,"{'Emirates': 1819.95, 'Qatar Airways': 2131.81, 'Turkish Airlines': 2016.85}",37382.92
4/10/2024,LHR,BKK,First,4,4962.57,"{'Emirates': 4335.14, 'Qatar Airways': 5461.21, 'Turkish Airlines': 5494.61}",19850.29
4/10/2024,JFK,LHR,Economy,67,413.29,"{'Emirates': 428.71, 'Qatar Airways': 473.13, 'Turkish Airlines': 455.31}",27690.49
4/10/2024,JFK,LHR,Business,28,1949.18,"{'Emirates': 2094.49, 'Qatar Airways': 1909.72, 'Turkish Airlines': 2043.01}",54577.09
4/10/2024,JFK,LHR,First,6,5100.49,"{'Emirates': 4826.37, 'Qatar Airways': 4996.83, 'Turkish Airlines': 5812.46}",30602.91
4/10/2024,JFK,DEL,Economy,55,433.26,"{'Emirates': 493.76, 'Qatar Airways': 441.04, 'Turkish Airlines': 473.98}",23829.46
4/10/2024,JFK,DEL,Business,27,1988.45,"{'Emirates': 2228.49, 'Qatar Airways': 1766.41, 'Turkish Airlines': 2228.22}",53688.25
4/10/2024,JFK,DEL,First,5,4993.09,"{'Emirates': 4698.49, 'Qatar Airways': 5627.14, 'Turkish Airlines': 5609.06}",24965.47
4/10/2024,JFK,SYD,Economy,67,557.43,"{'Emirates': 503.88, 'Qatar Airways': 570.51, 'Turkish Airlines': 527.46}",37348.12
4/10/2024,JFK,SYD,Business,23,1955.66,"{'Emirates': 2167.12, 'Qatar Airways': 2199.02, 'Turkish Airlines': 2105.29}",44980.24
4/10/2024,JFK,SYD,First,5,4948.38,"{'Emirates': 5388.48, 'Qatar Airways': 5690.22, 'Turkish Airlines': 4887.78}",24741.9
4/10/2024,JFK,BKK,Economy,85,398.3,"{'Emirates': 455.94, 'Qatar Airways': 354.41, 'Turkish Airlines': 435.62}",33855.55
4/10/2024,JFK,BKK,Business,16,1902.02,"{'Emirates': 1754.95, 'Qatar Airways': 2021.69, 'Turkish Airlines': 2096.93}",30432.29
4/10/2024,JFK,BKK,First,3,4922.37,"{'Emirates': 4784.56, 'Qatar Airways': 4859.96, 'Turkish Airlines': 4949.82}",14767.11
4/10/2024,DEL,LHR,Economy,64,452.69,"{'Emirates': 494.87, 'Qatar Airways': 429.6, 'Turkish Airlines': 447.41}",28971.86
4/10/2024,DEL,LHR,Business,34,1846.65,"{'Emirates': 1989.82, 'Qatar Airways': 1984.46, 'Turkish Airlines': 2093.75}",62785.98
4/10/2024,DEL,LHR,First,7,5170.68,"{'Emirates': 5455.81, 'Qatar Airways': 5605.19, 'Turkish Airlines': 5944.51}",36194.79
4/10/2024,DEL,JFK,Economy,89,553.79,"{'Emirates': 471.13, 'Qatar Airways': 604.27, 'Turkish Airlines': 612.75}",49287.6
4/10/2024,DEL,JFK,Business,26,1977.68,"{'Emirates': 2246.98, 'Qatar Airways': 1752.44, 'Turkish Airlines': 1699.83}",51419.71
4/10/2024,DEL,JFK,First,7,5035.38,"{'Emirates': 4297.9, 'Qatar Airways': 5166.84, 'Turkish Airlines': 5445.68}",35247.67
4/10/2024,DEL,SYD,Economy,82,479.67,"{'Emirates': 539.89, 'Qatar Airways': 455.06, 'Turkish Airlines': 515.67}",39333.25
4/10/2024,DEL,SYD,Business,33,2055.68,"{'Emirates': 1977.61, 'Qatar Airways': 2305.0, 'Turkish Airlines': 1774.49}",67837.56
4/10/2024,DEL,SYD,First,4,5131.83,"{'Emirates': 5011.58, 'Qatar Airways': 4583.02, 'Turkish Airlines': 4493.79}",20527.33
4/10/2024,DEL,BKK,Economy,95,486.37,"{'Emirates': 424.6, 'Qatar Airways': 551.56, 'Turkish Airlines': 423.93}",46205.49
4/10/2024,DEL,BKK,Business,23,2098.26,"{'Emirates': 2099.9, 'Qatar Airways': 2078.82, 'Turkish Airlines': 2337.87}",48260.04
4/10/2024,DEL,BKK,First,7,4959.21,"{'Emirates': 4695.95, 'Qatar Airways': 4883.24, 'Turkish Airlines': 5472.61}",34714.5
4/10/2024,SYD,LHR,Economy,77,543.59,"{'Emirates': 575.51, 'Qatar Airways': 540.31, 'Turkish Airlines': 558.85}",41856.65
4/10/2024,SYD,LHR,Business,22,2027.26,"{'Emirates': 1990.34, 'Qatar Airways': 1896.82, 'Turkish Airlines': 2107.02}",44599.72
4/10/2024,SYD,LHR,First,4,4889.39,"{'Emirates': 5494.39, 'Qatar Airways': 5017.56, 'Turkish Airlines': 5060.98}",19557.56
4/10/2024,SYD,JFK,Economy,59,596.59,"{'Emirates': 579.22, 'Qatar Airways': 685.3, 'Turkish Airlines': 545.08}",35198.86
4/10/2024,SYD,JFK,Business,15,1904.17,"{'Emirates': 1983.94, 'Qatar Airways': 1959.05, 'Turkish Airlines': 2022.58}",28562.6
4/10/2024,SYD,JFK,First,2,5103.3,"{'Emirates': 5006.84, 'Qatar Airways': 5669.79, 'Turkish Airlines': 4385.03}",10206.61
4/10/2024,SYD,DEL,Economy,83,431.17,"{'Emirates': 390.08, 'Qatar Airways': 403.53, 'Turkish Airlines': 460.13}",35787.18
4/10/2024,SYD,DEL,Business,13,2037.29,"{'Emirates': 2053.88, 'Qatar Airways': 1792.24, 'Turkish Airlines': 2237.29}",26484.78
4/10/2024,SYD,DEL,First,2,5061.2,"{'Emirates': 5066.5, 'Qatar Airways': 5680.09, 'Turkish Airlines': 4512.68}",10122.39
4/10/2024,SYD,BKK,Economy,84,618.11,"{'Emirates': 607.04, 'Qatar Airways': 568.56, 'Turkish Airlines': 695.21}",51921.18
4/10/2024,SYD,BKK,Business,19,2058.39,"{'Emirates': 2026.6, 'Qatar Airways': 2059.91, 'Turkish Airlines': 1982.05}",39109.35
4/10/2024,SYD,BKK,First,1,5016.92,"{'Emirates': 5274.52, 'Qatar Airways': 5679.05, 'Turkish Airlines': 4836.2}",5016.92
4/11/2024,AUH,LHR,Economy,93,472.1,"{'Emirates': 478.82, 'Qatar Airways': 511.64, 'Turkish Airlines': 407.23}",43905.27
4/11/2024,AUH,LHR,Business,10,2175.24,"{'Emirates': 2313.98, 'Qatar Airways': 2032.17, 'Turkish Airlines': 2273.26}",21752.39
4/11/2024,AUH,LHR,First,1,5109.67,"{'Emirates': 5440.18, 'Qatar Airways': 5296.9, 'Turkish Airlines': 4740.04}",5109.67
4/11/2024,AUH,JFK,Economy,96,578.84,"{'Emirates': 572.26, 'Qatar Airways': 573.8, 'Turkish Airlines': 505.8}",55568.46
4/11/2024,AUH,JFK,Business,16,1998.37,"{'Emirates': 1889.55, 'Qatar Airways': 1744.79, 'Turkish Airlines': 2004.35}",31973.87
4/11/2024,AUH,JFK,First,6,4888.48,"{'Emirates': 4589.7, 'Qatar Airways': 4341.86, 'Turkish Airlines': 4743.91}",29330.86
4/11/2024,AUH,DEL,Economy,88,276.79,"{'Emirates': 288.74, 'Qatar Airways': 310.31, 'Turkish Airlines': 297.65}",24357.5
4/11/2024,AUH,DEL,Business,15,1976.79,"{'Emirates': 2173.28, 'Qatar Airways': 2026.14, 'Turkish Airlines': 1714.92}",29651.79
4/11/2024,AUH,DEL,First,6,5009.55,"{'Emirates': 4796.26, 'Qatar Airways': 5107.97, 'Turkish Airlines': 4571.29}",30057.28
4/11/2024,AUH,SYD,Economy,57,478.77,"{'Emirates': 428.37, 'Qatar Airways': 544.82, 'Turkish Airlines': 503.2}",27290.02
4/11/2024,AUH,SYD,Business,18,1885.61,"{'Emirates': 1970.81, 'Qatar Airways': 2150.81, 'Turkish Airlines': 1870.16}",33941.04
4/11/2024,AUH,SYD,First,4,5068.77,"{'Emirates': 5733.79, 'Qatar Airways': 4906.97, 'Turkish Airlines': 4798.8}",20275.07
4/11/2024,AUH,BKK,Economy,71,410.41,"{'Emirates': 394.77, 'Qatar Airways': 425.57, 'Turkish Airlines': 430.41}",29139.39
4/11/2024,AUH,BKK,Business,15,2004.73,"{'Emirates': 2067.2, 'Qatar Airways': 2130.91, 'Turkish Airlines': 1936.03}",30070.9
4/11/2024,AUH,BKK,First,8,4956.4,"{'Emirates': 4279.0, 'Qatar Airways': 5216.0, 'Turkish Airlines': 4569.8}",39651.16
4/11/2024,LHR,JFK,Economy,78,545.58,"{'Emirates': 588.87, 'Qatar Airways': 562.12, 'Turkish Airlines': 578.07}",42555.03
4/11/2024,LHR,JFK,Business,16,1968.37,"{'Emirates': 2147.65, 'Qatar Airways': 1898.13, 'Turkish Airlines': 2081.94}",31493.99
4/11/2024,LHR,JFK,First,6,4927.96,"{'Emirates': 4559.55, 'Qatar Airways': 5256.05, 'Turkish Airlines': 5586.46}",29567.74
4/11/2024,LHR,DEL,Economy,86,509.8,"{'Emirates': 586.17, 'Qatar Airways': 554.91, 'Turkish Airlines': 529.32}",43842.53
4/11/2024,LHR,DEL,Business,12,1982.59,"{'Emirates': 2003.58, 'Qatar Airways': 2259.05, 'Turkish Airlines': 2182.84}",23791.06
4/11/2024,LHR,DEL,First,1,5114.4,"{'Emirates': 5483.07, 'Qatar Airways': 4977.42, 'Turkish Airlines': 4527.48}",5114.4
4/11/2024,LHR,SYD,Economy,90,565.15,"{'Emirates': 648.85, 'Qatar Airways': 553.99, 'Turkish Airlines': 533.24}",50863.72
4/11/2024,LHR,SYD,Business,18,2145.63,"{'Emirates': 2433.31, 'Qatar Airways': 2449.49, 'Turkish Airlines': 2165.83}",38621.38
4/11/2024,LHR,SYD,First,3,5009.86,"{'Emirates': 5403.19, 'Qatar Airways': 5187.83, 'Turkish Airlines': 4329.64}",15029.59
4/11/2024,LHR,BKK,Economy,80,491.99,"{'Emirates': 515.28, 'Qatar Airways': 544.82, 'Turkish Airlines': 530.07}",39359.44
4/11/2024,LHR,BKK,Business,19,2026.5,"{'Emirates': 2212.85, 'Qatar Airways': 2063.76, 'Turkish Airlines': 1968.05}",38503.55
4/11/2024,LHR,BKK,First,6,4877.22,"{'Emirates': 4898.44, 'Qatar Airways': 4740.77, 'Turkish Airlines': 4309.35}",29263.32
4/11/2024,JFK,LHR,Economy,72,569.06,"{'Emirates': 642.43, 'Qatar Airways': 536.26, 'Turkish Airlines': 653.93}",40972
4/11/2024,JFK,LHR,Business,14,1825.82,"{'Emirates': 1962.0, 'Qatar Airways': 1783.57, 'Turkish Airlines': 1708.62}",25561.42
4/11/2024,JFK,LHR,First,13,5084.03,"{'Emirates': 4447.99, 'Qatar Airways': 5794.77, 'Turkish Airlines': 5263.69}",66092.37
4/11/2024,JFK,DEL,Economy,78,679.86,"{'Emirates': 691.75, 'Qatar Airways': 695.4, 'Turkish Airlines': 775.19}",53029.38
4/11/2024,JFK,DEL,Business,14,2028.68,"{'Emirates': 1731.7, 'Qatar Airways': 1880.46, 'Turkish Airlines': 1834.42}",28401.53
4/11/2024,JFK,DEL,First,1,5029.84,"{'Emirates': 5610.48, 'Qatar Airways': 5672.97, 'Turkish Airlines': 5267.2}",5029.84
4/11/2024,JFK,SYD,Economy,82,500.46,"{'Emirates': 493.83, 'Qatar Airways': 481.23, 'Turkish Airlines': 442.4}",41037.45
4/11/2024,JFK,SYD,Business,18,1935.7,"{'Emirates': 2206.57, 'Qatar Airways': 1647.33, 'Turkish Airlines': 1744.38}",34842.53
4/11/2024,JFK,SYD,First,4,4961.4,"{'Emirates': 5422.73, 'Qatar Airways': 5682.72, 'Turkish Airlines': 5197.72}",19845.59
4/11/2024,JFK,BKK,Economy,63,475.24,"{'Emirates': 412.77, 'Qatar Airways': 508.36, 'Turkish Airlines': 424.72}",29940.31
4/11/2024,JFK,BKK,Business,10,2029.8,"{'Emirates': 2248.72, 'Qatar Airways': 2254.09, 'Turkish Airlines': 2300.48}",20297.98
4/11/2024,JFK,BKK,First,4,5040.19,"{'Emirates': 4403.08, 'Qatar Airways': 4924.84, 'Turkish Airlines': 5533.85}",20160.76
4/11/2024,DEL,LHR,Economy,61,402.86,"{'Emirates': 446.8, 'Qatar Airways': 459.41, 'Turkish Airlines': 381.78}",24574.42
4/11/2024,DEL,LHR,Business,25,1972.29,"{'Emirates': 1941.35, 'Qatar Airways': 1910.19, 'Turkish Airlines': 1692.66}",49307.3
4/11/2024,DEL,LHR,First,5,5193.59,"{'Emirates': 4717.69, 'Qatar Airways': 4635.73, 'Turkish Airlines': 4549.82}",25967.96
4/11/2024,DEL,JFK,Economy,93,364.23,"{'Emirates': 410.06, 'Qatar Airways': 326.94, 'Turkish Airlines': 328.2}",33873.83
4/11/2024,DEL,JFK,Business,17,2022.78,"{'Emirates': 2118.75, 'Qatar Airways': 2264.16, 'Turkish Airlines': 2098.17}",34387.34
4/11/2024,DEL,JFK,First,5,5095.95,"{'Emirates': 5022.91, 'Qatar Airways': 4577.99, 'Turkish Airlines': 5095.11}",25479.75
4/11/2024,DEL,SYD,Economy,59,560.25,"{'Emirates': 495.0, 'Qatar Airways': 581.79, 'Turkish Airlines': 476.56}",33054.84
4/11/2024,DEL,SYD,Business,22,1904.19,"{'Emirates': 1900.1, 'Qatar Airways': 2098.73, 'Turkish Airlines': 2077.05}",41892.27
4/11/2024,DEL,SYD,First,4,5224.39,"{'Emirates': 5482.93, 'Qatar Airways': 4805.77, 'Turkish Airlines': 4993.12}",20897.56
4/11/2024,DEL,BKK,Economy,77,439.74,"{'Emirates': 472.81, 'Qatar Airways': 432.17, 'Turkish Airlines': 386.43}",33859.64
4/11/2024,DEL,BKK,Business,21,1989.09,"{'Emirates': 2043.63, 'Qatar Airways': 2278.94, 'Turkish Airlines': 1744.2}",41770.96
4/11/2024,DEL,BKK,First,5,4909.54,"{'Emirates': 5298.95, 'Qatar Airways': 5411.02, 'Turkish Airlines': 5203.38}",24547.69
4/11/2024,SYD,LHR,Economy,75,382.66,"{'Emirates': 414.8, 'Qatar Airways': 374.23, 'Turkish Airlines': 391.01}",28699.54
4/11/2024,SYD,LHR,Business,16,1879.55,"{'Emirates': 1676.3, 'Qatar Airways': 1604.06, 'Turkish Airlines': 1755.85}",30072.76
4/11/2024,SYD,LHR,First,1,5068.19,"{'Emirates': 4835.67, 'Qatar Airways': 4355.13, 'Turkish Airlines': 4858.92}",5068.19
4/11/2024,SYD,JFK,Economy,81,503.06,"{'Emirates': 566.3, 'Qatar Airways': 472.46, 'Turkish Airlines': 574.03}",40747.98
4/11/2024,SYD,JFK,Business,25,2073.92,"{'Emirates': 1978.81, 'Qatar Airways': 2064.98, 'Turkish Airlines': 1827.58}",51847.89
4/11/2024,SYD,JFK,First,6,4911.71,"{'Emirates': 5208.1, 'Qatar Airways': 5415.08, 'Turkish Airlines': 4951.29}",29470.23
4/11/2024,SYD,DEL,Economy,90,408.86,"{'Emirates': 457.91, 'Qatar Airways': 394.94, 'Turkish Airlines': 433.16}",36796.95
4/11/2024,SYD,DEL,Business,22,2054.28,"{'Emirates': 2233.0, 'Qatar Airways': 2351.62, 'Turkish Airlines': 2002.59}",45194.08
4/11/2024,SYD,DEL,First,4,5090.93,"{'Emirates': 5014.06, 'Qatar Airways': 4694.71, 'Turkish Airlines': 5722.2}",20363.71
4/11/2024,SYD,BKK,Economy,70,418.88,"{'Emirates': 396.78, 'Qatar Airways': 450.0, 'Turkish Airlines': 399.15}",29321.34
4/11/2024,SYD,BKK,Business,22,2087.32,"{'Emirates': 1885.8, 'Qatar Airways': 2084.28, 'Turkish Airlines': 1791.47}",45920.96
4/11/2024,SYD,BKK,First,7,5079.56,"{'Emirates': 5341.4, 'Qatar Airways': 5307.05, 'Turkish Airlines': 5550.5}",35556.92
4/12/2024,AUH,LHR,Economy,120,458.96,"{'Emirates': 433.77, 'Qatar Airways': 444.04, 'Turkish Airlines': 433.76}",55075.38
4/12/2024,AUH,LHR,Business,38,2051.79,"{'Emirates': 1941.8, 'Qatar Airways': 1766.94, 'Turkish Airlines': 1829.0}",77967.89
4/12/2024,AUH,LHR,First,4,5186.61,"{'Emirates': 5826.05, 'Qatar Airways': 5438.64, 'Turkish Airlines': 5880.86}",20746.44
4/12/2024,AUH,JFK,Economy,106,537.66,"{'Emirates': 587.83, 'Qatar Airways': 564.25, 'Turkish Airlines': 538.63}",56991.73
4/12/2024,AUH,JFK,Business,21,1965.03,"{'Emirates': 2246.5, 'Qatar Airways': 1911.48, 'Turkish Airlines': 1753.7}",41265.65
4/12/2024,AUH,JFK,First,6,4909.58,"{'Emirates': 4939.77, 'Qatar Airways': 5241.39, 'Turkish Airlines': 5130.56}",29457.48
4/12/2024,AUH,DEL,Economy,125,493.63,"{'Emirates': 497.27, 'Qatar Airways': 423.63, 'Turkish Airlines': 430.01}",61704.1
4/12/2024,AUH,DEL,Business,30,1891.87,"{'Emirates': 1971.56, 'Qatar Airways': 1733.36, 'Turkish Airlines': 1717.55}",56756.12
4/12/2024,AUH,DEL,First,5,4978.34,"{'Emirates': 4341.61, 'Qatar Airways': 5286.25, 'Turkish Airlines': 4643.37}",24891.72
4/12/2024,AUH,SYD,Economy,105,415.23,"{'Emirates': 353.35, 'Qatar Airways': 468.2, 'Turkish Airlines': 415.38}",43599.31
4/12/2024,AUH,SYD,Business,13,1895.03,"{'Emirates': 1879.75, 'Qatar Airways': 1784.46, 'Turkish Airlines': 2043.75}",24635.45
4/12/2024,AUH,SYD,First,10,5008.59,"{'Emirates': 5148.15, 'Qatar Airways': 4356.65, 'Turkish Airlines': 5556.3}",50085.87
4/12/2024,AUH,BKK,Economy,113,559.8,"{'Emirates': 487.51, 'Qatar Airways': 558.58, 'Turkish Airlines': 570.69}",63257.44
4/12/2024,AUH,BKK,Business,30,2034.04,"{'Emirates': 1818.02, 'Qatar Airways': 1770.2, 'Turkish Airlines': 2015.32}",61021.33
4/12/2024,AUH,BKK,First,6,4935.52,"{'Emirates': 4698.08, 'Qatar Airways': 5339.87, 'Turkish Airlines': 5425.68}",29613.15
4/12/2024,LHR,JFK,Economy,115,534.55,"{'Emirates': 576.42, 'Qatar Airways': 583.79, 'Turkish Airlines': 490.09}",61473.57
4/12/2024,LHR,JFK,Business,20,1928.82,"{'Emirates': 2216.51, 'Qatar Airways': 1883.73, 'Turkish Airlines': 2043.32}",38576.33
4/12/2024,LHR,JFK,First,5,4899.05,"{'Emirates': 5369.78, 'Qatar Airways': 4512.11, 'Turkish Airlines': 4515.71}",24495.26
4/12/2024,LHR,DEL,Economy,95,486.85,"{'Emirates': 433.43, 'Qatar Airways': 523.05, 'Turkish Airlines': 498.15}",46250.91
4/12/2024,LHR,DEL,Business,28,1853.51,"{'Emirates': 1658.48, 'Qatar Airways': 1809.26, 'Turkish Airlines': 1754.12}",51898.17
4/12/2024,LHR,DEL,First,5,4953.69,"{'Emirates': 5226.78, 'Qatar Airways': 5285.95, 'Turkish Airlines': 5194.73}",24768.46
4/12/2024,LHR,SYD,Economy,133,530.74,"{'Emirates': 541.8, 'Qatar Airways': 531.99, 'Turkish Airlines': 532.23}",70588.35
4/12/2024,LHR,SYD,Business,37,1967.85,"{'Emirates': 2235.72, 'Qatar Airways': 1749.25, 'Turkish Airlines': 2077.77}",72810.34
4/12/2024,LHR,SYD,First,5,4979.71,"{'Emirates': 5278.81, 'Qatar Airways': 4579.57, 'Turkish Airlines': 5442.87}",24898.54
4/12/2024,LHR,BKK,Economy,64,473.38,"{'Emirates': 417.63, 'Qatar Airways': 543.92, 'Turkish Airlines': 544.32}",30296.23
4/12/2024,LHR,BKK,Business,30,1821.97,"{'Emirates': 1969.44, 'Qatar Airways': 1640.48, 'Turkish Airlines': 1981.85}",54659.23
4/12/2024,LHR,BKK,First,4,5018.19,"{'Emirates': 5053.22, 'Qatar Airways': 5262.63, 'Turkish Airlines': 5348.34}",20072.78
