date,origin,destination,class,demand,avg_ticket_price,competitor_prices,revenue
1/6/2024,DEL,BKK,Economy,88,374.15,"{'Emirates': 361.92, 'Qatar Airways': 344.32, 'Turkish Airlines': 342.67}",32925.16
1/6/2024,DEL,BKK,Business,40,1841.4,"{'Emirates': 1864.0, 'Qatar Airways': 1949.91, 'Turkish Airlines': 1953.07}",73656.07
1/6/2024,DEL,BKK,First,7,4812.01,"{'Emirates': 4259.4, 'Qatar Airways': 4577.0, 'Turkish Airlines': 4296.41}",33684.05
1/6/2024,SYD,LHR,Economy,105,486.79,"{'Emirates': 487.93, 'Qatar Airways': 475.0, 'Turkish Airlines': 416.42}",51113.09
1/6/2024,SYD,LHR,Business,30,2017.68,"{'Emirates': 2054.4, 'Qatar Airways': 2095.41, 'Turkish Airlines': 2131.85}",60530.26
1/6/2024,SYD,LHR,First,1,5124.45,"{'Emirates': 5618.53, 'Qatar Airways': 5652.26, 'Turkish Airlines': 5101.54}",5124.45
1/6/2024,SYD,JFK,Economy,95,513.2,"{'Emirates': 464.46, 'Qatar Airways': 567.85, 'Turkish Airlines': 572.1}",48754.2
1/6/2024,SYD,JFK,Business,22,1972.43,"{'Emirates': 1997.14, 'Qatar Airways': 2249.4, 'Turkish Airlines': 1715.95}",43393.46
1/6/2024,SYD,JFK,First,5,5094.07,"{'Emirates': 5184.33, 'Qatar Airways': 4820.77, 'Turkish Airlines': 4666.34}",25470.35
1/6/2024,SYD,DEL,Economy,81,439.53,"{'Emirates': 468.9, 'Qatar Airways': 460.19, 'Turkish Airlines': 467.05}",35601.57
1/6/2024,SYD,DEL,Business,22,1779.44,"{'Emirates': 1941.99, 'Qatar Airways': 1925.08, 'Turkish Airlines': 1805.29}",39147.75
1/6/2024,SYD,DEL,First,9,5140.34,"{'Emirates': 4631.26, 'Qatar Airways': 4669.96, 'Turkish Airlines': 5742.39}",46263.03
1/6/2024,SYD,BKK,Economy,119,569.79,"{'Emirates': 636.31, 'Qatar Airways': 583.26, 'Turkish Airlines': 592.42}",67805.05
1/6/2024,SYD,BKK,Business,20,1915.24,"{'Emirates': 1808.27, 'Qatar Airways': 1766.71, 'Turkish Airlines': 1751.43}",38304.73
1/6/2024,SYD,BKK,First,5,4934.79,"{'Emirates': 4761.28, 'Qatar Airways': 5411.24, 'Turkish Airlines': 5170.94}",24673.96
1/7/2024,AUH,LHR,Economy,94,509.83,"{'Emirates': 530.69, 'Qatar Airways': 482.99, 'Turkish Airlines': 474.58}",47924.12
1/7/2024,AUH,LHR,Business,13,1994.72,"{'Emirates': 2051.75, 'Qatar Airways': 1853.87, 'Turkish Airlines': 2091.64}",25931.32
1/7/2024,AUH,LHR,First,4,4953.99,"{'Emirates': 4596.68, 'Qatar Airways': 4260.94, 'Turkish Airlines': 5517.54}",19815.97
1/7/2024,AUH,JFK,Economy,59,493.36,"{'Emirates': 518.06, 'Qatar Airways': 467.17, 'Turkish Airlines': 552.26}",29108.31
1/7/2024,AUH,JFK,Business,30,1953.09,"{'Emirates': 1998.03, 'Qatar Airways': 1699.53, 'Turkish Airlines': 1715.74}",58592.55
1/7/2024,AUH,JFK,First,6,5064.46,"{'Emirates': 4502.43, 'Qatar Airways': 4338.87, 'Turkish Airlines': 4852.4}",30386.78
1/7/2024,AUH,DEL,Economy,81,379.87,"{'Emirates': 324.53, 'Qatar Airways': 410.0, 'Turkish Airlines': 393.97}",30769.44
1/7/2024,AUH,DEL,Business,27,2069.19,"{'Emirates': 2143.38, 'Qatar Airways': 2108.54, 'Turkish Airlines': 2146.54}",55868.08
1/7/2024,AUH,DEL,First,8,5036.76,"{'Emirates': 4601.04, 'Qatar Airways': 5785.68, 'Turkish Airlines': 5763.75}",40294.12
1/7/2024,AUH,SYD,Economy,91,290,"{'Emirates': 298.1, 'Qatar Airways': 251.14, 'Turkish Airlines': 286.06}",26389.76
1/7/2024,AUH,SYD,Business,20,2196.26,"{'Emirates': 2326.15, 'Qatar Airways': 2294.19, 'Turkish Airlines': 2048.2}",43925.17
1/7/2024,AUH,SYD,First,5,5000.37,"{'Emirates': 5506.46, 'Qatar Airways': 4504.93, 'Turkish Airlines': 4279.03}",25001.85
1/7/2024,AUH,BKK,Economy,95,541.49,"{'Emirates': 616.36, 'Qatar Airways': 547.32, 'Turkish Airlines': 539.62}",51441.22
1/7/2024,AUH,BKK,Business,19,2046.33,"{'Emirates': 1909.44, 'Qatar Airways': 2304.97, 'Turkish Airlines': 2097.4}",38880.25
1/7/2024,AUH,BKK,First,2,5019.5,"{'Emirates': 5593.19, 'Qatar Airways': 5596.12, 'Turkish Airlines': 5259.0}",10039
1/7/2024,LHR,JFK,Economy,83,424.17,"{'Emirates': 385.57, 'Qatar Airways': 454.38, 'Turkish Airlines': 397.01}",35206.26
1/7/2024,LHR,JFK,Business,15,1948.36,"{'Emirates': 2226.2, 'Qatar Airways': 2133.63, 'Turkish Airlines': 2154.42}",29225.36
1/7/2024,LHR,JFK,First,2,4980.35,"{'Emirates': 4576.0, 'Qatar Airways': 4934.2, 'Turkish Airlines': 4634.56}",9960.71
1/7/2024,LHR,DEL,Economy,56,493.82,"{'Emirates': 460.99, 'Qatar Airways': 538.01, 'Turkish Airlines': 468.08}",27654.12
1/7/2024,LHR,DEL,Business,14,2047.94,"{'Emirates': 1898.32, 'Qatar Airways': 1959.06, 'Turkish Airlines': 2154.84}",28671.22
1/7/2024,LHR,DEL,First,2,4996.86,"{'Emirates': 4700.67, 'Qatar Airways': 5091.91, 'Turkish Airlines': 5452.28}",9993.71
1/7/2024,LHR,SYD,Economy,69,415.16,"{'Emirates': 370.83, 'Qatar Airways': 430.6, 'Turkish Airlines': 386.96}",28645.84
1/7/2024,LHR,SYD,Business,19,2091.54,"{'Emirates': 1813.56, 'Qatar Airways': 2040.47, 'Turkish Airlines': 2065.46}",39739.24
1/7/2024,LHR,SYD,First,10,4945.05,"{'Emirates': 5303.52, 'Qatar Airways': 4934.02, 'Turkish Airlines': 4920.09}",49450.46
1/7/2024,LHR,BKK,Economy,102,329.61,"{'Emirates': 325.06, 'Qatar Airways': 355.56, 'Turkish Airlines': 292.63}",33620.51
1/7/2024,LHR,BKK,Business,15,1907.55,"{'Emirates': 1901.62, 'Qatar Airways': 1990.39, 'Turkish Airlines': 1752.94}",28613.3
1/7/2024,LHR,BKK,First,4,4939.21,"{'Emirates': 5421.84, 'Qatar Airways': 4621.68, 'Turkish Airlines': 5572.11}",19756.85
1/7/2024,JFK,LHR,Economy,77,446.09,"{'Emirates': 428.34, 'Qatar Airways': 390.82, 'Turkish Airlines': 453.69}",34348.76
1/7/2024,JFK,LHR,Business,21,1889.77,"{'Emirates': 1730.01, 'Qatar Airways': 2101.84, 'Turkish Airlines': 1747.85}",39685.19
1/7/2024,JFK,LHR,First,1,5068.14,"{'Emirates': 5513.01, 'Qatar Airways': 5261.73, 'Turkish Airlines': 5448.65}",5068.14
1/7/2024,JFK,DEL,Economy,64,496.89,"{'Emirates': 559.61, 'Qatar Airways': 428.33, 'Turkish Airlines': 465.81}",31801.22
1/7/2024,JFK,DEL,Business,18,1909.03,"{'Emirates': 1890.74, 'Qatar Airways': 1889.73, 'Turkish Airlines': 2058.27}",34362.57
1/7/2024,JFK,DEL,First,6,4940.06,"{'Emirates': 4955.74, 'Qatar Airways': 5110.69, 'Turkish Airlines': 5548.59}",29640.38
1/7/2024,JFK,SYD,Economy,65,389,"{'Emirates': 334.72, 'Qatar Airways': 394.97, 'Turkish Airlines': 381.79}",25284.98
1/7/2024,JFK,SYD,Business,20,1844.69,"{'Emirates': 1595.44, 'Qatar Airways': 1968.98, 'Turkish Airlines': 1629.74}",36893.74
1/7/2024,JFK,SYD,First,5,4969.85,"{'Emirates': 4411.47, 'Qatar Airways': 5376.54, 'Turkish Airlines': 4577.63}",24849.25
1/7/2024,JFK,BKK,Economy,99,436,"{'Emirates': 373.11, 'Qatar Airways': 478.75, 'Turkish Airlines': 439.24}",43164.08
1/7/2024,JFK,BKK,Business,22,1983.38,"{'Emirates': 1703.78, 'Qatar Airways': 2257.97, 'Turkish Airlines': 2083.26}",43634.31
1/7/2024,JFK,BKK,First,8,5099.13,"{'Emirates': 5286.81, 'Qatar Airways': 5848.86, 'Turkish Airlines': 4811.35}",40793.01
1/7/2024,DEL,LHR,Economy,74,603.84,"{'Emirates': 560.55, 'Qatar Airways': 575.47, 'Turkish Airlines': 664.45}",44683.99
1/7/2024,DEL,LHR,Business,27,1890.46,"{'Emirates': 2155.92, 'Qatar Airways': 1860.24, 'Turkish Airlines': 1891.32}",51042.42
1/7/2024,DEL,LHR,First,7,5029.84,"{'Emirates': 4595.94, 'Qatar Airways': 5276.59, 'Turkish Airlines': 4895.84}",35208.87
1/7/2024,DEL,JFK,Economy,89,472.98,"{'Emirates': 500.09, 'Qatar Airways': 440.58, 'Turkish Airlines': 429.08}",42095.58
1/7/2024,DEL,JFK,Business,14,2059.39,"{'Emirates': 2263.86, 'Qatar Airways': 1824.55, 'Turkish Airlines': 2204.53}",28831.5
1/7/2024,DEL,JFK,First,4,5012.28,"{'Emirates': 5617.39, 'Qatar Airways': 4777.65, 'Turkish Airlines': 5362.64}",20049.14
1/7/2024,DEL,SYD,Economy,94,399.13,"{'Emirates': 407.11, 'Qatar Airways': 417.94, 'Turkish Airlines': 446.84}",37518.56
1/7/2024,DEL,SYD,Business,15,2046.67,"{'Emirates': 1803.81, 'Qatar Airways': 2093.86, 'Turkish Airlines': 2024.56}",30700.07
1/7/2024,DEL,SYD,First,3,5050.64,"{'Emirates': 5412.57, 'Qatar Airways': 4342.2, 'Turkish Airlines': 5291.12}",15151.91
1/7/2024,DEL,BKK,Economy,70,325.57,"{'Emirates': 368.38, 'Qatar Airways': 356.7, 'Turkish Airlines': 372.8}",22789.68
1/7/2024,DEL,BKK,Business,15,2058.22,"{'Emirates': 1782.07, 'Qatar Airways': 2176.79, 'Turkish Airlines': 2032.25}",30873.37
1/7/2024,DEL,BKK,First,5,4783.57,"{'Emirates': 4586.33, 'Qatar Airways': 5222.29, 'Turkish Airlines': 4536.99}",23917.85
1/7/2024,SYD,LHR,Economy,71,467.14,"{'Emirates': 464.64, 'Qatar Airways': 514.92, 'Turkish Airlines': 428.07}",33166.94
1/7/2024,SYD,LHR,Business,20,1920.78,"{'Emirates': 1807.43, 'Qatar Airways': 2170.03, 'Turkish Airlines': 1701.03}",38415.58
1/7/2024,SYD,LHR,First,3,4776.37,"{'Emirates': 4290.92, 'Qatar Airways': 5000.49, 'Turkish Airlines': 5451.48}",14329.1
1/7/2024,SYD,JFK,Economy,67,403.73,"{'Emirates': 417.39, 'Qatar Airways': 456.83, 'Turkish Airlines': 423.32}",27049.69
1/7/2024,SYD,JFK,Business,12,1979.34,"{'Emirates': 1921.86, 'Qatar Airways': 2177.46, 'Turkish Airlines': 2166.19}",23752.07
1/7/2024,SYD,JFK,First,2,5173.49,"{'Emirates': 5418.97, 'Qatar Airways': 4506.28, 'Turkish Airlines': 5010.93}",10346.99
1/7/2024,SYD,DEL,Economy,80,414.32,"{'Emirates': 357.38, 'Qatar Airways': 404.28, 'Turkish Airlines': 373.08}",33145.82
1/7/2024,SYD,DEL,Business,23,2175.49,"{'Emirates': 2474.48, 'Qatar Airways': 1993.04, 'Turkish Airlines': 2427.53}",50036.35
1/7/2024,SYD,DEL,First,12,5001.84,"{'Emirates': 5062.31, 'Qatar Airways': 5519.03, 'Turkish Airlines': 4898.75}",60022.08
1/7/2024,SYD,BKK,Economy,69,494.34,"{'Emirates': 496.43, 'Qatar Airways': 465.94, 'Turkish Airlines': 505.17}",34109.54
1/7/2024,SYD,BKK,Business,16,2121.9,"{'Emirates': 1807.67, 'Qatar Airways': 2426.4, 'Turkish Airlines': 2418.38}",33950.35
1/7/2024,SYD,BKK,First,9,5007.34,"{'Emirates': 5246.95, 'Qatar Airways': 5289.83, 'Turkish Airlines': 4437.09}",45066.09
1/8/2024,AUH,LHR,Economy,102,466.36,"{'Emirates': 427.56, 'Qatar Airways': 439.39, 'Turkish Airlines': 472.86}",47568.94
1/8/2024,AUH,LHR,Business,16,2149.61,"{'Emirates': 2406.25, 'Qatar Airways': 1881.42, 'Turkish Airlines': 2080.67}",34393.76
1/8/2024,AUH,LHR,First,1,4952.4,"{'Emirates': 5104.61, 'Qatar Airways': 4451.74, 'Turkish Airlines': 4556.92}",4952.4
1/8/2024,AUH,JFK,Economy,84,440.61,"{'Emirates': 379.73, 'Qatar Airways': 450.38, 'Turkish Airlines': 426.45}",37011.21
1/8/2024,AUH,JFK,Business,17,1989.38,"{'Emirates': 1928.31, 'Qatar Airways': 2272.15, 'Turkish Airlines': 2015.76}",33819.42
1/8/2024,AUH,JFK,First,5,5043.23,"{'Emirates': 4626.13, 'Qatar Airways': 4628.79, 'Turkish Airlines': 5523.3}",25216.13
1/8/2024,AUH,DEL,Economy,95,547,"{'Emirates': 520.33, 'Qatar Airways': 607.83, 'Turkish Airlines': 478.66}",51965.42
1/8/2024,AUH,DEL,Business,13,1709.3,"{'Emirates': 1624.38, 'Qatar Airways': 1655.24, 'Turkish Airlines': 1724.65}",22220.92
1/8/2024,AUH,DEL,First,4,4962.52,"{'Emirates': 4755.69, 'Qatar Airways': 4826.23, 'Turkish Airlines': 5230.04}",19850.07
1/8/2024,AUH,SYD,Economy,58,405.43,"{'Emirates': 422.64, 'Qatar Airways': 376.21, 'Turkish Airlines': 452.38}",23514.67
1/8/2024,AUH,SYD,Business,24,2060.82,"{'Emirates': 2005.99, 'Qatar Airways': 1900.41, 'Turkish Airlines': 2167.4}",49459.79
1/8/2024,AUH,SYD,First,6,5089.3,"{'Emirates': 5648.26, 'Qatar Airways': 4767.81, 'Turkish Airlines': 5039.95}",30535.77
1/8/2024,AUH,BKK,Economy,80,682.96,"{'Emirates': 648.19, 'Qatar Airways': 696.12, 'Turkish Airlines': 754.79}",54636.96
1/8/2024,AUH,BKK,Business,17,2022.23,"{'Emirates': 2191.8, 'Qatar Airways': 1728.72, 'Turkish Airlines': 2215.38}",34377.89
1/8/2024,AUH,BKK,First,4,5127.89,"{'Emirates': 4747.95, 'Qatar Airways': 5690.26, 'Turkish Airlines': 4516.91}",20511.55
1/8/2024,LHR,JFK,Economy,79,590.16,"{'Emirates': 608.42, 'Qatar Airways': 622.48, 'Turkish Airlines': 603.5}",46622.82
1/8/2024,LHR,JFK,Business,21,2168.84,"{'Emirates': 1990.74, 'Qatar Airways': 2294.0, 'Turkish Airlines': 1995.34}",45545.73
1/8/2024,LHR,JFK,First,2,5107.29,"{'Emirates': 4410.14, 'Qatar Airways': 5466.05, 'Turkish Airlines': 4864.16}",10214.58
1/8/2024,LHR,DEL,Economy,73,532.54,"{'Emirates': 527.01, 'Qatar Airways': 454.85, 'Turkish Airlines': 465.7}",38875.69
1/8/2024,LHR,DEL,Business,17,2144.33,"{'Emirates': 1935.03, 'Qatar Airways': 2013.05, 'Turkish Airlines': 2249.72}",36453.59
1/8/2024,LHR,DEL,First,5,4779.36,"{'Emirates': 4924.05, 'Qatar Airways': 4551.32, 'Turkish Airlines': 5377.64}",23896.79
1/8/2024,LHR,SYD,Economy,83,522.9,"{'Emirates': 553.93, 'Qatar Airways': 585.69, 'Turkish Airlines': 568.74}",43400.67
1/8/2024,LHR,SYD,Business,25,1814.21,"{'Emirates': 1703.08, 'Qatar Airways': 1542.68, 'Turkish Airlines': 1690.09}",45355.25
1/8/2024,LHR,SYD,First,4,5116.5,"{'Emirates': 5203.35, 'Qatar Airways': 4875.1, 'Turkish Airlines': 4555.6}",20466.01
1/8/2024,LHR,BKK,Economy,77,375.44,"{'Emirates': 392.31, 'Qatar Airways': 330.77, 'Turkish Airlines': 364.41}",28908.93
1/8/2024,LHR,BKK,Business,19,1870.25,"{'Emirates': 1596.95, 'Qatar Airways': 1892.86, 'Turkish Airlines': 2067.27}",35534.73
1/8/2024,LHR,BKK,First,5,4924.21,"{'Emirates': 4759.83, 'Qatar Airways': 4540.57, 'Turkish Airlines': 4325.87}",24621.07
1/8/2024,JFK,LHR,Economy,65,496.85,"{'Emirates': 501.6, 'Qatar Airways': 552.54, 'Turkish Airlines': 570.72}",32295.17
1/8/2024,JFK,LHR,Business,19,2027.47,"{'Emirates': 1909.32, 'Qatar Airways': 1968.29, 'Turkish Airlines': 2132.4}",38522.01
1/8/2024,JFK,LHR,First,4,5110.08,"{'Emirates': 5498.66, 'Qatar Airways': 5681.68, 'Turkish Airlines': 5110.02}",20440.33
1/8/2024,JFK,DEL,Economy,75,606.14,"{'Emirates': 519.89, 'Qatar Airways': 566.96, 'Turkish Airlines': 595.78}",45460.28
1/8/2024,JFK,DEL,Business,19,1994.61,"{'Emirates': 2045.81, 'Qatar Airways': 2019.37, 'Turkish Airlines': 1746.9}",37897.58
1/8/2024,JFK,DEL,First,1,4901.77,"{'Emirates': 4966.98, 'Qatar Airways': 4510.23, 'Turkish Airlines': 5104.37}",4901.77
1/8/2024,JFK,SYD,Economy,88,390.78,"{'Emirates': 368.25, 'Qatar Airways': 404.11, 'Turkish Airlines': 437.44}",34388.96
1/8/2024,JFK,SYD,Business,27,2083.48,"{'Emirates': 1998.98, 'Qatar Airways': 2171.58, 'Turkish Airlines': 2062.34}",56253.83
1/8/2024,JFK,SYD,First,4,4897.36,"{'Emirates': 5155.45, 'Qatar Airways': 4744.47, 'Turkish Airlines': 5273.85}",19589.45
1/8/2024,JFK,BKK,Economy,92,623,"{'Emirates': 576.44, 'Qatar Airways': 552.06, 'Turkish Airlines': 638.8}",57316.01
1/8/2024,JFK,BKK,Business,27,2007.86,"{'Emirates': 1804.21, 'Qatar Airways': 2103.09, 'Turkish Airlines': 2307.68}",54212.16
1/8/2024,JFK,BKK,First,3,4787.13,"{'Emirates': 4625.24, 'Qatar Airways': 5016.46, 'Turkish Airlines': 4703.88}",14361.38
1/8/2024,DEL,LHR,Economy,94,517.25,"{'Emirates': 587.79, 'Qatar Airways': 463.16, 'Turkish Airlines': 513.75}",48621.75
1/8/2024,DEL,LHR,Business,20,2051.09,"{'Emirates': 1951.46, 'Qatar Airways': 1821.46, 'Turkish Airlines': 1984.47}",41021.73
1/8/2024,DEL,LHR,First,3,5099.59,"{'Emirates': 5217.36, 'Qatar Airways': 4863.19, 'Turkish Airlines': 5563.16}",15298.76
1/8/2024,DEL,JFK,Economy,83,525.5,"{'Emirates': 589.82, 'Qatar Airways': 509.15, 'Turkish Airlines': 493.39}",43616.47
1/8/2024,DEL,JFK,Business,13,1924.37,"{'Emirates': 2178.14, 'Qatar Airways': 2071.66, 'Turkish Airlines': 1974.38}",25016.78
1/8/2024,DEL,JFK,First,7,5017.26,"{'Emirates': 4451.83, 'Qatar Airways': 5581.9, 'Turkish Airlines': 5726.1}",35120.79
1/8/2024,DEL,SYD,Economy,57,543.6,"{'Emirates': 556.75, 'Qatar Airways': 614.69, 'Turkish Airlines': 571.69}",30985.06
1/8/2024,DEL,SYD,Business,23,1746.78,"{'Emirates': 1496.32, 'Qatar Airways': 1999.63, 'Turkish Airlines': 1529.9}",40175.83
1/8/2024,DEL,SYD,First,4,5084.07,"{'Emirates': 4905.95, 'Qatar Airways': 4651.42, 'Turkish Airlines': 4996.49}",20336.29
1/8/2024,DEL,BKK,Economy,84,520.78,"{'Emirates': 567.62, 'Qatar Airways': 529.32, 'Turkish Airlines': 571.7}",43745.54
1/8/2024,DEL,BKK,Business,22,2052.23,"{'Emirates': 2077.54, 'Qatar Airways': 2116.93, 'Turkish Airlines': 1880.14}",45148.95
1/8/2024,DEL,BKK,First,3,4990.21,"{'Emirates': 5384.97, 'Qatar Airways': 5025.24, 'Turkish Airlines': 4581.17}",14970.63
1/8/2024,SYD,LHR,Economy,82,461.23,"{'Emirates': 420.04, 'Qatar Airways': 445.55, 'Turkish Airlines': 399.12}",37820.86
1/8/2024,SYD,LHR,Business,18,1958.64,"{'Emirates': 1889.76, 'Qatar Airways': 2157.92, 'Turkish Airlines': 1750.24}",35255.49
1/8/2024,SYD,LHR,First,2,5101.35,"{'Emirates': 5189.92, 'Qatar Airways': 5805.01, 'Turkish Airlines': 4410.67}",10202.69
1/8/2024,SYD,JFK,Economy,57,517.7,"{'Emirates': 524.11, 'Qatar Airways': 540.31, 'Turkish Airlines': 447.12}",29508.82
1/8/2024,SYD,JFK,Business,26,1836.24,"{'Emirates': 1758.09, 'Qatar Airways': 2105.89, 'Turkish Airlines': 1937.77}",47742.23
1/8/2024,SYD,JFK,First,3,5011.96,"{'Emirates': 5268.22, 'Qatar Airways': 5225.2, 'Turkish Airlines': 4877.82}",15035.88
1/8/2024,SYD,DEL,Economy,64,398.94,"{'Emirates': 350.88, 'Qatar Airways': 453.6, 'Turkish Airlines': 410.83}",25532.17
1/8/2024,SYD,DEL,Business,22,1948.48,"{'Emirates': 1794.7, 'Qatar Airways': 1712.89, 'Turkish Airlines': 1760.86}",42866.52
1/8/2024,SYD,DEL,First,5,5050.27,"{'Emirates': 5551.19, 'Qatar Airways': 4633.11, 'Turkish Airlines': 4897.75}",25251.36
1/8/2024,SYD,BKK,Economy,68,465.17,"{'Emirates': 506.92, 'Qatar Airways': 442.03, 'Turkish Airlines': 497.39}",31631.6
1/8/2024,SYD,BKK,Business,21,2033.97,"{'Emirates': 1765.25, 'Qatar Airways': 2151.16, 'Turkish Airlines': 1814.3}",42713.42
1/8/2024,SYD,BKK,First,5,5028.2,"{'Emirates': 4871.32, 'Qatar Airways': 4474.61, 'Turkish Airlines': 4513.42}",25141
1/9/2024,AUH,LHR,Economy,76,237.29,"{'Emirates': 227.17, 'Qatar Airways': 243.97, 'Turkish Airlines': 242.67}",18034.3
1/9/2024,AUH,LHR,Business,15,1947.86,"{'Emirates': 1988.93, 'Qatar Airways': 1778.46, 'Turkish Airlines': 2089.43}",29217.9
1/9/2024,AUH,LHR,First,2,5061.48,"{'Emirates': 5511.31, 'Qatar Airways': 5418.36, 'Turkish Airlines': 5228.68}",10122.97
1/9/2024,AUH,JFK,Economy,72,677.87,"{'Emirates': 661.41, 'Qatar Airways': 698.06, 'Turkish Airlines': 680.65}",48806.32
1/9/2024,AUH,JFK,Business,16,2099.39,"{'Emirates': 1799.57, 'Qatar Airways': 2152.82, 'Turkish Airlines': 2377.44}",33590.29
1/9/2024,AUH,JFK,First,3,4909.18,"{'Emirates': 4772.75, 'Qatar Airways': 4940.66, 'Turkish Airlines': 5493.24}",14727.54
1/9/2024,AUH,DEL,Economy,81,593.62,"{'Emirates': 610.89, 'Qatar Airways': 648.86, 'Turkish Airlines': 581.1}",48083.29
1/9/2024,AUH,DEL,Business,19,2018.48,"{'Emirates': 1836.0, 'Qatar Airways': 1865.19, 'Turkish Airlines': 1901.26}",38351.14
1/9/2024,AUH,DEL,First,4,4851.09,"{'Emirates': 4535.69, 'Qatar Airways': 4706.01, 'Turkish Airlines': 5304.95}",19404.34
1/9/2024,AUH,SYD,Economy,98,509.41,"{'Emirates': 436.08, 'Qatar Airways': 456.5, 'Turkish Airlines': 568.43}",49922.42
1/9/2024,AUH,SYD,Business,20,2047.97,"{'Emirates': 2353.29, 'Qatar Airways': 2183.23, 'Turkish Airlines': 1917.24}",40959.36
1/9/2024,AUH,SYD,First,3,5019.89,"{'Emirates': 4474.92, 'Qatar Airways': 5560.71, 'Turkish Airlines': 5019.98}",15059.68
1/9/2024,AUH,BKK,Economy,93,422.01,"{'Emirates': 410.71, 'Qatar Airways': 385.26, 'Turkish Airlines': 482.35}",39247.37
1/9/2024,AUH,BKK,Business,18,2108.2,"{'Emirates': 2229.41, 'Qatar Airways': 2402.7, 'Turkish Airlines': 2040.88}",37947.57
1/9/2024,AUH,BKK,First,4,5189.78,"{'Emirates': 5571.56, 'Qatar Airways': 4772.87, 'Turkish Airlines': 5042.37}",20759.11
1/9/2024,LHR,JFK,Economy,82,405.21,"{'Emirates': 454.96, 'Qatar Airways': 389.44, 'Turkish Airlines': 435.76}",33227.28
1/9/2024,LHR,JFK,Business,14,1901,"{'Emirates': 1757.6, 'Qatar Airways': 1796.61, 'Turkish Airlines': 2077.13}",26614.06
1/9/2024,LHR,JFK,First,9,4996.5,"{'Emirates': 5214.93, 'Qatar Airways': 5012.34, 'Turkish Airlines': 4426.83}",44968.49
1/9/2024,LHR,DEL,Economy,85,619.27,"{'Emirates': 666.06, 'Qatar Airways': 677.23, 'Turkish Airlines': 702.09}",52638.25
1/9/2024,LHR,DEL,Business,14,1874.21,"{'Emirates': 1989.5, 'Qatar Airways': 2010.27, 'Turkish Airlines': 1974.14}",26238.98
1/9/2024,LHR,DEL,First,3,5119.17,"{'Emirates': 4940.1, 'Qatar Airways': 4609.73, 'Turkish Airlines': 5635.86}",15357.51
1/9/2024,LHR,SYD,Economy,88,491.63,"{'Emirates': 493.27, 'Qatar Airways': 507.01, 'Turkish Airlines': 485.86}",43263.28
1/9/2024,LHR,SYD,Business,26,2121.82,"{'Emirates': 2034.6, 'Qatar Airways': 2363.25, 'Turkish Airlines': 2265.28}",55167.31
1/9/2024,LHR,SYD,First,3,5105.74,"{'Emirates': 5380.16, 'Qatar Airways': 5306.97, 'Turkish Airlines': 4754.3}",15317.21
1/9/2024,LHR,BKK,Economy,70,542.41,"{'Emirates': 521.11, 'Qatar Airways': 519.17, 'Turkish Airlines': 517.04}",37968.47
1/9/2024,LHR,BKK,Business,23,2003.94,"{'Emirates': 2007.26, 'Qatar Airways': 2008.61, 'Turkish Airlines': 1786.54}",46090.73
1/9/2024,LHR,BKK,First,4,4937.8,"{'Emirates': 5412.2, 'Qatar Airways': 5158.14, 'Turkish Airlines': 4817.76}",19751.19
1/9/2024,JFK,LHR,Economy,86,558.27,"{'Emirates': 560.43, 'Qatar Airways': 528.27, 'Turkish Airlines': 574.36}",48011.54
1/9/2024,JFK,LHR,Business,23,1962.94,"{'Emirates': 1797.84, 'Qatar Airways': 1668.63, 'Turkish Airlines': 2207.33}",45147.66
1/9/2024,JFK,LHR,First,4,4865.2,"{'Emirates': 5491.07, 'Qatar Airways': 4763.81, 'Turkish Airlines': 4309.31}",19460.78
1/9/2024,JFK,DEL,Economy,75,645.56,"{'Emirates': 570.14, 'Qatar Airways': 555.62, 'Turkish Airlines': 741.29}",48416.86
1/9/2024,JFK,DEL,Business,14,2080.75,"{'Emirates': 1792.95, 'Qatar Airways': 2013.21, 'Turkish Airlines': 2269.51}",29130.45
1/9/2024,JFK,DEL,First,6,5027.74,"{'Emirates': 5002.44, 'Qatar Airways': 5762.13, 'Turkish Airlines': 5411.71}",30166.42
1/9/2024,JFK,SYD,Economy,87,497.77,"{'Emirates': 551.16, 'Qatar Airways': 437.65, 'Turkish Airlines': 528.59}",43306.17
1/9/2024,JFK,SYD,Business,17,2066.47,"{'Emirates': 1965.62, 'Qatar Airways': 2269.52, 'Turkish Airlines': 1756.87}",35129.99
1/9/2024,JFK,SYD,First,2,4944.71,"{'Emirates': 5027.11, 'Qatar Airways': 4635.21, 'Turkish Airlines': 4822.17}",9889.42
1/9/2024,JFK,BKK,Economy,89,292.44,"{'Emirates': 257.94, 'Qatar Airways': 332.22, 'Turkish Airlines': 253.86}",26027.27
1/9/2024,JFK,BKK,Business,15,1991.39,"{'Emirates': 1790.83, 'Qatar Airways': 2160.56, 'Turkish Airlines': 1765.87}",29870.9
1/9/2024,JFK,BKK,First,2,5048.5,"{'Emirates': 5116.1, 'Qatar Airways': 4409.14, 'Turkish Airlines': 5738.3}",10097
1/9/2024,DEL,LHR,Economy,63,453.22,"{'Emirates': 501.34, 'Qatar Airways': 387.03, 'Turkish Airlines': 454.82}",28552.72
1/9/2024,DEL,LHR,Business,31,1936.08,"{'Emirates': 1813.5, 'Qatar Airways': 1864.67, 'Turkish Airlines': 1874.12}",60018.39
